State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
27,163,MN,Washington County,"13,900","11,619","16,181",5.2,4.4,6,"3,511","2,591","4,431",5.4,4,6.8,"2,350","1,640","3,060",4.7,3.3,6.1,"105,251","101,210","109,292",.,.,.,.,.,.
27,165,MN,Watonwan County,"1,269","1,026","1,512",11.6,9.4,13.8,417,318,516,15.2,11.6,18.8,309,237,381,15.9,12.2,19.6,"65,099","58,998","71,200",.,.,.,.,.,.
27,167,MN,Wilkin County,621,486,756,10,7.8,12.2,175,125,225,12.5,8.9,16.1,124,85,163,11.8,8.1,15.5,"65,514","59,010","72,018",.,.,.,.,.,.
27,169,MN,Winona County,"5,684","4,824","6,544",12.3,10.4,14.2,946,669,"1,223",11,7.8,14.2,644,432,856,10.1,6.8,13.4,"63,878","57,090","70,666",.,.,.,.,.,.
27,171,MN,Wright County,"7,005","5,514","8,496",4.9,3.9,5.9,"1,899","1,365","2,433",4.9,3.5,6.3,"1,305",890,"1,720",4.4,3,5.8,"99,744","96,713","102,775",.,.,.,.,.,.
27,173,MN,Yellow Medicine County,984,781,"1,187",10.7,8.5,12.9,308,227,389,14.5,10.7,18.3,216,154,278,13.7,9.8,17.6,"64,247","58,481","70,013",.,.,.,.,.,.
28,0,MS,Mississippi,"549,710","536,691","562,729",19.2,18.7,19.7,"184,262","178,205","190,319",27.1,26.2,28,"130,611","125,549","135,673",25.7,24.7,26.7,"48,871","47,663","50,079","51,862","48,648","55,076",30.3,28.4,32.2
28,1,MS,Adams County,"6,846","5,490","8,202",25.8,20.7,30.9,"2,076","1,543","2,609",36.6,27.2,46,"1,492","1,075","1,909",36,26,46,"40,007","37,533","42,481",.,.,.,.,.,.
28,3,MS,Alcorn County,"5,712","4,615","6,809",17,13.7,20.3,"1,784","1,259","2,309",23.5,16.6,30.4,"1,288",880,"1,696",22.6,15.4,29.8,"46,712","41,514","51,910",.,.,.,.,.,.
28,5,MS,Amite County,"2,747","2,185","3,309",22,17.5,26.5,772,570,974,30.4,22.4,38.4,561,403,719,29.4,21.1,37.7,"41,927","36,759","47,095",.,.,.,.,.,.
28,7,MS,Attala County,"3,902","3,153","4,651",22.3,18,26.6,"1,417","1,071","1,763",32,24.2,39.8,"1,004",733,"1,275",30.1,22,38.2,"40,592","35,823","45,361",.,.,.,.,.,.
28,9,MS,Benton County,"1,499","1,146","1,852",19.7,15.1,24.3,491,351,631,30.5,21.8,39.2,349,239,459,29.7,20.4,39,"41,019","36,056","45,982",.,.,.,.,.,.
28,11,MS,Bolivar County,"9,905","8,510","11,300",34.2,29.4,39,"3,460","2,828","4,092",46.6,38.1,55.1,"2,593","2,124","3,062",46.6,38.2,55,"35,599","31,326","39,872",.,.,.,.,.,.
28,13,MS,Calhoun County,"2,888","2,413","3,363",22.4,18.7,26.1,940,739,"1,141",32.1,25.2,39,723,566,880,32.8,25.6,40,"38,073","33,587","42,559",.,.,.,.,.,.
28,15,MS,Carroll County,"1,509","1,142","1,876",15.9,12,19.8,413,292,534,23.3,16.5,30.1,301,205,397,22.2,15.1,29.3,"46,012","40,278","51,746",.,.,.,.,.,.
28,17,MS,Chickasaw County,"3,288","2,562","4,014",19.9,15.5,24.3,"1,197",860,"1,534",28.7,20.6,36.8,853,594,"1,112",28.1,19.6,36.6,"40,762","36,504","45,020",.,.,.,.,.,.
28,19,MS,Choctaw County,"1,674","1,322","2,026",20.9,16.5,25.3,529,392,666,30.9,22.9,38.9,390,285,495,30,21.9,38.1,"43,567","38,329","48,805",.,.,.,.,.,.
28,21,MS,Claiborne County,"2,530","1,968","3,092",33.3,25.9,40.7,733,523,943,39.9,28.5,51.3,530,364,696,40.2,27.6,52.8,"33,163","29,299","37,027",.,.,.,.,.,.
28,23,MS,Clarke County,"2,828","2,175","3,481",18.5,14.2,22.8,965,682,"1,248",29.1,20.6,37.6,704,479,929,29,19.7,38.3,"43,774","38,640","48,908",.,.,.,.,.,.
28,25,MS,Clay County,"4,161","3,340","4,982",22.7,18.2,27.2,"1,390","1,031","1,749",33.5,24.8,42.2,971,678,"1,264",31.6,22.1,41.1,"40,257","35,486","45,028",.,.,.,.,.,.
28,27,MS,Coahoma County,"7,660","6,618","8,702",37.9,32.7,43.1,"3,002","2,493","3,511",54.1,44.9,63.3,"2,048","1,645","2,451",50.4,40.5,60.3,"31,234","27,549","34,919",.,.,.,.,.,.
28,29,MS,Copiah County,"5,710","4,472","6,948",20.9,16.4,25.4,"1,731","1,198","2,264",27.9,19.3,36.5,"1,274",853,"1,695",27.7,18.5,36.9,"43,471","39,323","47,619",.,.,.,.,.,.
28,31,MS,Covington County,"3,586","2,753","4,419",19.9,15.3,24.5,"1,362",972,"1,752",30.6,21.8,39.4,954,652,"1,256",28.9,19.8,38,"43,796","38,624","48,968",.,.,.,.,.,.
28,33,MS,DeSoto County,"20,337","17,736","22,938",10.8,9.4,12.2,"6,601","5,283","7,919",14.1,11.3,16.9,"4,632","3,587","5,677",12.9,10,15.8,"72,890","66,679","79,101",.,.,.,.,.,.
28,35,MS,Forrest County,"15,097","12,515","17,679",20.1,16.7,23.5,"4,984","3,774","6,194",27.6,20.9,34.3,"3,368","2,415","4,321",25.6,18.3,32.9,"45,326","41,902","48,750",.,.,.,.,.,.
28,37,MS,Franklin County,"1,682","1,351","2,013",22.1,17.7,26.5,556,428,684,32,24.7,39.3,421,324,518,31.5,24.2,38.8,"43,579","38,124","49,034",.,.,.,.,.,.
28,39,MS,George County,"3,960","3,164","4,756",16.4,13.1,19.7,"1,435","1,034","1,836",22.1,15.9,28.3,972,658,"1,286",20.4,13.8,27,"54,560","48,165","60,955",.,.,.,.,.,.
28,41,MS,Greene County,"2,352","1,800","2,904",21.2,16.2,26.2,632,458,806,24.8,18,31.6,441,305,577,23.6,16.3,30.9,"45,013","39,548","50,478",.,.,.,.,.,.
28,43,MS,Grenada County,"4,667","3,797","5,537",22.1,18,26.2,"1,844","1,450","2,238",36,28.3,43.7,"1,341","1,033","1,649",34.8,26.8,42.8,"39,562","35,243","43,881",.,.,.,.,.,.
28,45,MS,Hancock County,"7,913","6,435","9,391",17.3,14.1,20.5,"2,121","1,560","2,682",24.1,17.7,30.5,"1,500","1,066","1,934",23.1,16.4,29.8,"54,207","48,247","60,167",.,.,.,.,.,.
28,47,MS,Harrison County,"36,796","31,995","41,597",18,15.6,20.4,"13,594","11,434","15,754",27.9,23.5,32.3,"8,927","7,092","10,762",24.7,19.6,29.8,"54,090","50,238","57,942",.,.,.,.,.,.
28,49,MS,Hinds County,"54,213","49,324","59,102",25.2,22.9,27.5,"17,590","15,043","20,137",34,29.1,38.9,"12,769","10,805","14,733",33.3,28.2,38.4,"42,092","39,079","45,105",.,.,.,.,.,.
28,51,MS,Holmes County,"5,918","4,939","6,897",37.8,31.5,44.1,"1,931","1,476","2,386",48.3,36.9,59.7,"1,322",963,"1,681",43.7,31.8,55.6,"28,236","24,643","31,829",.,.,.,.,.,.
28,53,MS,Humphreys County,"2,489","1,921","3,057",33.3,25.7,40.9,894,634,"1,154",47.6,33.8,61.4,632,429,835,43.8,29.7,57.9,"30,555","27,080","34,030",.,.,.,.,.,.
28,55,MS,Issaquena County,436,325,547,43.9,32.7,55.1,52,36,68,58.4,40.8,76,37,25,49,56.9,38,75.8,"29,050","25,092","33,008",.,.,.,.,.,.
28,57,MS,Itawamba County,"3,005","2,309","3,701",13.1,10.1,16.1,925,659,"1,191",18.1,12.9,23.3,618,416,820,16.1,10.8,21.4,"51,454","45,149","57,759",.,.,.,.,.,.
28,59,MS,Jackson County,"21,019","17,848","24,190",14.7,12.5,16.9,"6,410","4,733","8,087",19.6,14.5,24.7,"4,681","3,331","6,031",18.8,13.4,24.2,"57,664","52,283","63,045",.,.,.,.,.,.
28,61,MS,Jasper County,"2,704","1,974","3,434",16.7,12.2,21.2,"1,020",708,"1,332",27.5,19.1,35.9,733,487,979,26.3,17.5,35.1,"43,527","38,713","48,341",.,.,.,.,.,.
28,63,MS,Jefferson County,"2,163","1,692","2,634",31.7,24.8,38.6,678,503,853,43.9,32.6,55.2,495,363,627,43.1,31.6,54.6,"32,234","29,191","35,277",.,.,.,.,.,.
28,65,MS,Jefferson Davis County,"2,776","2,160","3,392",25.2,19.6,30.8,866,643,"1,089",39.9,29.6,50.2,610,433,787,37.7,26.7,48.7,"34,876","30,922","38,830",.,.,.,.,.,.
28,67,MS,Jones County,"12,286","9,933","14,639",18.8,15.2,22.4,"4,192","3,091","5,293",25.6,18.9,32.3,"2,972","2,067","3,877",24.4,17,31.8,"44,670","39,461","49,879",.,.,.,.,.,.
28,69,MS,Kemper County,"2,126","1,660","2,592",26.1,20.4,31.8,617,451,783,38,27.8,48.2,463,332,594,38.2,27.4,49,"37,262","32,785","41,739",.,.,.,.,.,.
28,71,MS,Lafayette County,"8,653","7,153","10,153",16.5,13.6,19.4,"1,678","1,212","2,144",16,11.6,20.4,"1,226",862,"1,590",15.7,11,20.4,"52,428","48,166","56,690",.,.,.,.,.,.
28,73,MS,Lamar County,"7,678","6,156","9,200",11.8,9.5,14.1,"2,766","2,095","3,437",17.6,13.3,21.9,"2,009","1,498","2,520",16.9,12.6,21.2,"65,261","59,112","71,410",.,.,.,.,.,.
28,75,MS,Lauderdale County,"15,632","13,210","18,054",22.8,19.3,26.3,"5,126","4,041","6,211",31.1,24.5,37.7,"3,415","2,521","4,309",27.9,20.6,35.2,"44,492","39,673","49,311",.,.,.,.,.,.
28,77,MS,Lawrence County,"2,274","1,762","2,786",19.3,15,23.6,774,552,996,27.2,19.4,35,558,383,733,25.8,17.7,33.9,"45,844","40,974","50,714",.,.,.,.,.,.
28,79,MS,Leake County,"4,157","3,245","5,069",21.1,16.5,25.7,"1,655","1,226","2,084",37.1,27.5,46.7,"1,154",809,"1,499",36.9,25.9,47.9,"42,938","38,632","47,244",.,.,.,.,.,.
28,81,MS,Lee County,"12,446","10,411","14,481",15.2,12.7,17.7,"4,384","3,340","5,428",21.5,16.4,26.6,"3,169","2,374","3,964",20.7,15.5,25.9,"57,597","53,126","62,068",.,.,.,.,.,.
28,83,MS,Leflore County,"9,394","7,997","10,791",35.6,30.3,40.9,"3,590","2,897","4,283",47.9,38.7,57.1,"2,676","2,163","3,189",47.8,38.6,57,"31,091","27,713","34,469",.,.,.,.,.,.
28,85,MS,Lincoln County,"6,086","4,874","7,298",17.7,14.2,21.2,"2,015","1,546","2,484",25.5,19.6,31.4,"1,483","1,122","1,844",24.9,18.8,31,"45,609","40,959","50,259",.,.,.,.,.,.
28,87,MS,Lowndes County,"10,511","8,638","12,384",18.5,15.2,21.8,"3,784","2,830","4,738",27.4,20.5,34.3,"2,595","1,855","3,335",25.9,18.5,33.3,"49,086","44,024","54,148",.,.,.,.,.,.
28,89,MS,Madison County,"12,447","10,594","14,300",11.5,9.8,13.2,"4,315","3,495","5,135",16.2,13.1,19.3,"2,758","2,057","3,459",13.8,10.3,17.3,"77,665","71,038","84,292",.,.,.,.,.,.
28,91,MS,Marion County,"5,415","4,337","6,493",22.9,18.3,27.5,"1,739","1,298","2,180",31.2,23.3,39.1,"1,201",848,"1,554",28.8,20.3,37.3,"40,017","35,290","44,744",.,.,.,.,.,.
28,93,MS,Marshall County,"6,367","5,077","7,657",19.9,15.9,23.9,"2,021","1,491","2,551",29.4,21.7,37.1,"1,490","1,083","1,897",29.7,21.6,37.8,"40,650","36,816","44,484",.,.,.,.,.,.
28,95,MS,Monroe County,"5,677","4,457","6,897",16.9,13.3,20.5,"1,699","1,204","2,194",22.6,16,29.2,"1,245",853,"1,637",22,15.1,28.9,"47,768","42,922","52,614",.,.,.,.,.,.
28,97,MS,Montgomery County,"2,042","1,565","2,519",21.2,16.2,26.2,710,510,910,32.7,23.5,41.9,505,351,659,31.5,21.9,41.1,"40,442","35,404","45,480",.,.,.,.,.,.
28,99,MS,Neshoba County,"6,061","4,911","7,211",21.2,17.2,25.2,"2,496","1,901","3,091",31.1,23.7,38.5,"1,747","1,287","2,207",29.2,21.5,36.9,"44,008","39,178","48,838",.,.,.,.,.,.
28,101,MS,Newton County,"4,153","3,377","4,929",20.2,16.4,24,"1,433","1,090","1,776",27.8,21.1,34.5,"1,049",787,"1,311",27.3,20.5,34.1,"45,278","39,730","50,826",.,.,.,.,.,.
28,103,MS,Noxubee County,"2,674","2,062","3,286",26.8,20.7,32.9,"1,013",746,"1,280",40.5,29.8,51.2,697,485,909,39,27.2,50.8,"34,467","30,190","38,744",.,.,.,.,.,.
28,105,MS,Oktibbeha County,"10,406","8,504","12,308",22.2,18.1,26.3,"2,220","1,576","2,864",24.5,17.4,31.6,"1,559","1,068","2,050",23.8,16.3,31.3,"43,226","38,208","48,244",.,.,.,.,.,.
28,107,MS,Panola County,"7,383","5,942","8,824",22.6,18.2,27,"2,739","2,104","3,374",34.1,26.2,42,"2,078","1,591","2,565",35.8,27.4,44.2,"42,287","37,123","47,451",.,.,.,.,.,.
28,109,MS,Pearl River County,"8,894","6,949","10,839",16.1,12.6,19.6,"2,776","1,977","3,575",22,15.7,28.3,"1,992","1,351","2,633",21,14.2,27.8,"51,023","45,360","56,686",.,.,.,.,.,.
28,111,MS,Perry County,"2,352","1,893","2,811",20.5,16.5,24.5,742,541,943,29.4,21.4,37.4,534,381,687,28.2,20.1,36.3,"45,758","40,063","51,453",.,.,.,.,.,.
28,113,MS,Pike County,"10,753","9,193","12,313",27.6,23.6,31.6,"3,991","3,215","4,767",39.4,31.7,47.1,"2,504","1,819","3,189",33,24,42,"39,063","35,152","42,974",.,.,.,.,.,.
28,115,MS,Pontotoc County,"5,086","4,281","5,891",16.3,13.7,18.9,"1,847","1,449","2,245",22.7,17.8,27.6,"1,293",983,"1,603",21.5,16.3,26.7,"50,133","44,466","55,800",.,.,.,.,.,.
28,117,MS,Prentiss County,"4,005","3,100","4,910",16.5,12.8,20.2,"1,229",861,"1,597",22,15.4,28.6,877,592,"1,162",21.4,14.4,28.4,"49,750","44,858","54,642",.,.,.,.,.,.
28,119,MS,Quitman County,"1,981","1,568","2,394",33.8,26.8,40.8,657,490,824,49.7,37.1,62.3,442,306,578,44.2,30.6,57.8,"31,877","28,213","35,541",.,.,.,.,.,.
28,121,MS,Rankin County,"16,460","13,732","19,188",10.8,9,12.6,"4,977","3,939","6,015",14.3,11.3,17.3,"3,653","2,862","4,444",13.8,10.8,16.8,"71,478","66,771","76,185",.,.,.,.,.,.
28,123,MS,Scott County,"5,235","4,044","6,426",19.1,14.7,23.5,"2,082","1,489","2,675",28,20,36,"1,470","1,001","1,939",27.8,18.9,36.7,"41,496","36,431","46,561",.,.,.,.,.,.
28,125,MS,Sharkey County,"1,274","1,001","1,547",35.1,27.6,42.6,467,347,587,53.1,39.5,66.7,338,246,430,50.8,36.9,64.7,"32,650","28,659","36,641",.,.,.,.,.,.
28,127,MS,Simpson County,"5,409","4,367","6,451",21.3,17.2,25.4,"1,835","1,368","2,302",31.6,23.6,39.6,"1,312",958,"1,666",30.6,22.3,38.9,"43,757","40,220","47,294",.,.,.,.,.,.
28,129,MS,Smith County,"2,394","1,900","2,888",17,13.5,20.5,789,576,"1,002",24.1,17.6,30.6,572,402,742,24.1,16.9,31.3,"48,335","42,500","54,170",.,.,.,.,.,.
28,131,MS,Stone County,"2,898","2,228","3,568",16.6,12.8,20.4,989,702,"1,276",24.9,17.7,32.1,689,469,909,23.7,16.1,31.3,"51,353","45,266","57,440",.,.,.,.,.,.
28,133,MS,Sunflower County,"8,186","6,961","9,411",38.7,32.9,44.5,"3,126","2,748","3,504",58.5,51.4,65.6,"2,438","2,177","2,699",61.1,54.6,67.6,"34,017","29,933","38,101",.,.,.,.,.,.
28,135,MS,Tallahatchie County,"3,418","2,659","4,177",33.7,26.2,41.2,997,744,"1,250",42.8,32,53.6,753,555,951,44.6,32.8,56.4,"35,671","31,407","39,935",.,.,.,.,.,.
28,137,MS,Tate County,"4,067","3,214","4,920",14.9,11.8,18,"1,300",928,"1,672",20.6,14.7,26.5,940,653,"1,227",20.3,14.1,26.5,"54,882","48,822","60,942",.,.,.,.,.,.
28,139,MS,Tippah County,"4,049","3,369","4,729",19,15.8,22.2,"1,436","1,146","1,726",28.1,22.4,33.8,"1,085",866,"1,304",27.8,22.2,33.4,"49,254","43,673","54,835",.,.,.,.,.,.
28,141,MS,Tishomingo County,"2,894","2,338","3,450",15.7,12.7,18.7,807,583,"1,031",20.3,14.7,25.9,588,412,764,19.5,13.6,25.4,"47,839","42,288","53,390",.,.,.,.,.,.
28,143,MS,Tunica County,"2,540","1,981","3,099",26.6,20.8,32.4,"1,124",814,"1,434",42,30.4,53.6,795,551,"1,039",42.2,29.3,55.1,"37,886","34,087","41,685",.,.,.,.,.,.
28,145,MS,Union County,"3,894","3,082","4,706",14.1,11.2,17,"1,471","1,112","1,830",21.1,15.9,26.3,"1,076",796,"1,356",20.6,15.2,26,"51,678","46,327","57,029",.,.,.,.,.,.
28,147,MS,Walthall County,"3,260","2,557","3,963",23.7,18.6,28.8,"1,077",774,"1,380",35,25.1,44.9,773,535,"1,011",33.5,23.2,43.8,"37,080","33,489","40,671",.,.,.,.,.,.
28,149,MS,Warren County,"8,915","7,373","10,457",20.7,17.1,24.3,"3,526","2,849","4,203",34.8,28.1,41.5,"2,555","2,031","3,079",33.9,26.9,40.9,"50,060","44,513","55,607",.,.,.,.,.,.
28,151,MS,Washington County,"12,081","9,865","14,297",28.1,23,33.2,"4,447","3,363","5,531",40.2,30.4,50,"3,187","2,338","4,036",38.5,28.2,48.8,"38,040","34,787","41,293",.,.,.,.,.,.
28,153,MS,Wayne County,"4,418","3,444","5,392",22.5,17.5,27.5,"1,582","1,143","2,021",33,23.8,42.2,"1,133",791,"1,475",31.9,22.3,41.5,"38,380","33,988","42,772",.,.,.,.,.,.
28,155,MS,Webster County,"1,635","1,245","2,025",16.5,12.6,20.4,582,417,747,24.7,17.7,31.7,422,292,552,24.2,16.7,31.7,"49,335","43,942","54,728",.,.,.,.,.,.
28,157,MS,Wilkinson County,"2,349","1,835","2,863",32.4,25.3,39.5,668,482,854,39.5,28.5,50.5,466,320,612,36.4,25,47.8,"33,777","29,504","38,050",.,.,.,.,.,.
28,159,MS,Winston County,"3,810","3,008","4,612",22.2,17.5,26.9,"1,266",922,"1,610",32.9,24,41.8,902,628,"1,176",30.7,21.4,40,"48,427","44,925","51,929",.,.,.,.,.,.
28,161,MS,Yalobusha County,"2,733","2,179","3,287",22.3,17.8,26.8,923,683,"1,163",34.7,25.7,43.7,666,480,852,34.2,24.6,43.8,"42,995","38,066","47,924",.,.,.,.,.,.
28,163,MS,Yazoo County,"6,876","5,297","8,455",31.3,24.1,38.5,"2,186","1,590","2,782",38.9,28.3,49.5,"1,573","1,125","2,021",37,26.5,47.5,"37,119","32,663","41,575",.,.,.,.,.,.
29,0,MO,Missouri,"765,097","748,927","781,267",12.8,12.5,13.1,"222,992","214,949","231,035",16.5,15.9,17.1,"154,066","147,333","160,799",15.4,14.7,16.1,"61,815","61,152","62,478","63,067","58,984","67,150",18.1,16.9,19.3
29,1,MO,Adair County,"5,348","4,648","6,048",23.9,20.8,27,877,643,"1,111",20.1,14.7,25.5,581,394,768,19,12.9,25.1,"47,619","42,840","52,398",.,.,.,.,.,.
29,3,MO,Andrew County,"1,543","1,195","1,891",8.7,6.7,10.7,436,312,560,10.7,7.7,13.7,309,211,407,10.1,6.9,13.3,"63,665","59,939","67,391",.,.,.,.,.,.
29,5,MO,Atchison County,644,505,783,12.5,9.8,15.2,185,133,237,17.6,12.6,22.6,133,93,173,16.3,11.4,21.2,"54,708","48,096","61,320",.,.,.,.,.,.
29,7,MO,Audrain County,"3,816","3,029","4,603",16.3,12.9,19.7,"1,256",902,"1,610",23.1,16.6,29.6,866,595,"1,137",22.6,15.5,29.7,"55,262","51,639","58,885",.,.,.,.,.,.
29,9,MO,Barry County,"6,536","5,397","7,675",19,15.7,22.3,"2,275","1,807","2,743",29.3,23.3,35.3,"1,725","1,372","2,078",30.1,23.9,36.3,"47,532","42,318","52,746",.,.,.,.,.,.
29,11,MO,Barton County,"1,785","1,427","2,143",15.5,12.4,18.6,561,387,735,20.8,14.4,27.2,395,263,527,19.5,13,26,"46,554","41,631","51,477",.,.,.,.,.,.
29,13,MO,Bates County,"2,162","1,722","2,602",13.7,10.9,16.5,688,505,871,18.8,13.8,23.8,480,334,626,17.9,12.4,23.4,"54,634","49,550","59,718",.,.,.,.,.,.
29,15,MO,Benton County,"3,080","2,419","3,741",15.6,12.2,19,921,651,"1,191",26.9,19,34.8,665,452,878,25.9,17.6,34.2,"51,574","49,289","53,859",.,.,.,.,.,.
29,17,MO,Bollinger County,"1,572","1,211","1,933",15,11.5,18.5,506,364,648,22.5,16.2,28.8,361,250,472,22.2,15.3,29.1,"54,291","49,152","59,430",.,.,.,.,.,.
29,19,MO,Boone County,"29,264","26,517","32,011",16.6,15,18.2,"5,015","3,829","6,201",13.5,10.3,16.7,"3,127","2,191","4,063",11.5,8.1,14.9,"62,805","58,897","66,713",.,.,.,.,.,.
29,21,MO,Buchanan County,"14,831","13,061","16,601",18.6,16.4,20.8,"4,183","3,380","4,986",22.8,18.4,27.2,"2,918","2,279","3,557",22.1,17.3,26.9,"51,811","47,431","56,191",.,.,.,.,.,.
29,23,MO,Butler County,"8,210","6,756","9,664",19.9,16.4,23.4,"2,757","2,055","3,459",28.5,21.2,35.8,"1,889","1,338","2,440",26.6,18.8,34.4,"43,640","39,499","47,781",.,.,.,.,.,.
29,25,MO,Caldwell County,"1,152",932,"1,372",13.2,10.7,15.7,362,259,465,17.6,12.6,22.6,259,181,337,16.5,11.5,21.5,"52,861","47,379","58,343",.,.,.,.,.,.
29,27,MO,Callaway County,"4,312","3,302","5,322",10.5,8,13,"1,269",887,"1,651",14.3,10,18.6,887,598,"1,176",13.7,9.2,18.2,"64,333","60,683","67,983",.,.,.,.,.,.
29,29,MO,Camden County,"5,681","4,649","6,713",13.2,10.8,15.6,"1,476","1,076","1,876",20.6,15,26.2,"1,042",731,"1,353",19.3,13.6,25,"54,637","49,810","59,464",.,.,.,.,.,.
29,31,MO,Cape Girardeau County,"9,666","8,087","11,245",12.4,10.4,14.4,"2,328","1,592","3,064",13.5,9.2,17.8,"1,508",958,"2,058",11.9,7.6,16.2,"60,997","57,392","64,602",.,.,.,.,.,.
29,33,MO,Carroll County,"1,001",754,"1,248",12.1,9.1,15.1,345,241,449,19.3,13.5,25.1,245,165,325,17.9,12.1,23.7,"59,257","54,690","63,824",.,.,.,.,.,.
29,35,MO,Carter County,"1,077",837,"1,317",20.4,15.9,24.9,405,295,515,32.3,23.5,41.1,275,185,365,29.8,20,39.6,"39,423","34,563","44,283",.,.,.,.,.,.
29,37,MO,Cass County,"7,893","6,245","9,541",7.3,5.8,8.8,"2,454","1,749","3,159",9.6,6.8,12.4,"1,699","1,156","2,242",8.8,6,11.6,"79,949","73,581","86,317",.,.,.,.,.,.
29,39,MO,Cedar County,"2,598","2,060","3,136",18.2,14.4,22,938,667,"1,209",27,19.2,34.8,650,442,858,25.7,17.5,33.9,"43,563","38,183","48,943",.,.,.,.,.,.
29,41,MO,Chariton County,848,658,"1,038",11.8,9.1,14.5,251,178,324,15.1,10.7,19.5,172,116,228,14,9.4,18.6,"56,898","50,922","62,874",.,.,.,.,.,.
29,43,MO,Christian County,"7,564","6,070","9,058",8.3,6.7,9.9,"2,298","1,588","3,008",10.1,7,13.2,"1,595","1,045","2,145",9.3,6.1,12.5,"70,623","64,227","77,019",.,.,.,.,.,.
29,45,MO,Clark County,864,658,"1,070",13,9.9,16.1,326,227,425,21.4,14.9,27.9,232,154,310,20.8,13.8,27.8,"50,390","44,533","56,247",.,.,.,.,.,.
29,47,MO,Clay County,"20,470","17,540","23,400",8.1,6.9,9.3,"6,108","4,847","7,369",10.2,8.1,12.3,"4,162","3,183","5,141",9.4,7.2,11.6,"75,129","72,129","78,129",.,.,.,.,.,.
29,49,MO,Clinton County,"2,104","1,667","2,541",10.1,8,12.2,630,452,808,13.1,9.4,16.8,417,279,555,11.6,7.8,15.4,"64,823","58,463","71,183",.,.,.,.,.,.
29,51,MO,Cole County,"8,479","7,015","9,943",11.6,9.6,13.6,"2,468","1,922","3,014",14.7,11.5,17.9,"1,591","1,159","2,023",12.6,9.2,16,"63,972","59,260","68,684",.,.,.,.,.,.
29,53,MO,Cooper County,"2,026","1,613","2,439",12.5,9.9,15.1,609,439,779,16.7,12,21.4,434,305,563,16.4,11.5,21.3,"56,824","52,150","61,498",.,.,.,.,.,.
29,55,MO,Crawford County,"3,565","2,840","4,290",15.8,12.6,19,"1,146",800,"1,492",22.8,15.9,29.7,783,512,"1,054",20.5,13.4,27.6,"49,511","44,095","54,927",.,.,.,.,.,.
29,57,MO,Dade County,"1,134",895,"1,373",15.2,12,18.4,351,248,454,22.6,15.9,29.3,240,161,319,20.2,13.5,26.9,"43,303","38,604","48,002",.,.,.,.,.,.
29,59,MO,Dallas County,"2,844","2,201","3,487",16.6,12.8,20.4,"1,014",715,"1,313",24.7,17.4,32,651,420,882,21.8,14.1,29.5,"46,189","40,874","51,504",.,.,.,.,.,.
29,61,MO,Daviess County,"1,059",801,"1,317",12.9,9.8,16,437,302,572,21.2,14.7,27.7,304,201,407,20.5,13.5,27.5,"56,786","52,264","61,308",.,.,.,.,.,.
29,63,MO,DeKalb County,"1,234",940,"1,528",13.3,10.1,16.5,292,204,380,13.5,9.4,17.6,202,135,269,12.2,8.1,16.3,"54,112","48,494","59,730",.,.,.,.,.,.
29,65,MO,Dent County,"2,343","1,811","2,875",16.4,12.7,20.1,774,542,"1,006",24.6,17.2,32,559,375,743,23.9,16,31.8,"45,530","40,389","50,671",.,.,.,.,.,.
29,67,MO,Douglas County,"2,381","1,914","2,848",20.5,16.5,24.5,738,532,944,28.7,20.7,36.7,523,363,683,27.1,18.8,35.4,"41,505","36,461","46,549",.,.,.,.,.,.
29,69,MO,Dunklin County,"6,029","4,723","7,335",22.3,17.5,27.1,"2,255","1,631","2,879",32,23.2,40.8,"1,606","1,120","2,092",30.9,21.5,40.3,"42,932","38,731","47,133",.,.,.,.,.,.
29,71,MO,Franklin County,"9,966","8,144","11,788",9.6,7.8,11.4,"2,824","2,047","3,601",12.1,8.8,15.4,"1,995","1,396","2,594",11.5,8,15,"68,162","64,680","71,644",.,.,.,.,.,.
29,73,MO,Gasconade County,"1,648","1,272","2,024",11.3,8.7,13.9,488,343,633,16.1,11.3,20.9,342,231,453,15.3,10.3,20.3,"56,626","51,309","61,943",.,.,.,.,.,.
29,75,MO,Gentry County,854,682,"1,026",14.1,11.3,16.9,315,235,395,19.8,14.8,24.8,212,149,275,18,12.6,23.4,"49,726","43,775","55,677",.,.,.,.,.,.
29,77,MO,Greene County,"38,292","33,359","43,225",13.2,11.5,14.9,"9,000","6,637","11,363",14.8,10.9,18.7,"6,001","4,144","7,858",13.5,9.3,17.7,"53,391","50,841","55,941",.,.,.,.,.,.
